STATION_ID,STATION_NA,WATERBODY_,LATITUDE,LONGITUDE,RESULT_COU,BEGIN_DATE,END_DATE,TMDL_RUN,WATER_QUAL,BIOLOGY_ST,Name,CreekID,Total_m,CLASS,Distance
21FLGFWFTBM960609,,1742C1,27.66680000000,-82.42400000000,5.00000000000,1996.00000000000,1996.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,186.87911305
21FLGFWFTBM960753,,1742C1,27.66520000000,-82.42530000000,5.00000000000,1996.00000000000,1996.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,24.14018753
21FLGFWFTBM960825,,1742C1,27.66250000000,-82.42750000000,5.00000000000,1996.00000000000,1996.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,69.92438769
21FLGFWFTBM960826,,1742C1,27.66250000000,-82.42920000000,5.00000000000,1996.00000000000,1996.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,172.36905746
21FLGFWFTBM960828,,1742C1,27.66250000000,-82.43420000000,5.00000000000,1996.00000000000,1996.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,37.96647424
21FLGFWFTBM960962,,1742C1,27.66580000000,-82.42850000000,5.00000000000,1996.00000000000,1996.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,46.42011200
21FLGFWFTBM960963,,1742C1,27.66150000000,-82.42750000000,5.00000000000,1996.00000000000,1996.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,153.55198323
21FLGFWFTBM960964,,1742C1,27.66230000000,-82.42970000000,5.00000000000,1996.00000000000,1996.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,165.40433906
21FLGFWFTBM961010,,1742C1,27.66080000000,-82.42420000000,5.00000000000,1996.00000000000,1996.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,153.53310980
21FLGFWFTBM961011,,1742C1,27.66350000000,-82.42470000000,5.00000000000,1996.00000000000,1996.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,93.86598531
21FLGFWFTBM961177,,1742C1,27.66150000000,-82.42730000000,5.00000000000,1996.00000000000,1996.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,144.29199261
21FLGFWFTBM961178,,1742C1,27.66420000000,-82.42420000000,5.00000000000,1996.00000000000,1996.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,138.49278469
21FLGFWFTBM970075,,1742C1,27.66430000000,-82.42480000000,5.00000000000,1997.00000000000,1997.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,78.89019473
21FLGFWFTBM970161,,1742C1,27.66180000000,-82.43220000000,5.00000000000,1997.00000000000,1997.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,124.80249738
21FLGFWFTBM970162,,1742C1,27.66630000000,-82.42420000000,5.00000000000,1997.00000000000,1997.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,144.85618187
21FLGFWFTBM970392,,1742C1,27.66470000000,-82.42900000000,5.00000000000,1997.00000000000,1997.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,18.31894832
21FLGFWFTBM970480,,1742C1,27.66250000000,-82.43080000000,5.00000000000,1997.00000000000,1997.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,81.31858798
21FLGFWFTBM970481,,1742C1,27.66420000000,-82.42580000000,5.00000000000,1997.00000000000,1997.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,18.78820321
21FLGFWFTBM970597,,1742C1,27.66250000000,-82.43100000000,5.00000000000,1997.00000000000,1997.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,73.61063335
21FLGFWFTBM970775,,1742C1,27.66470000000,-82.42630000000,5.00000000000,1997.00000000000,1997.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,71.04900889
21FLGFWFTBM970776,,1742C1,27.66330000000,-82.42530000000,5.00000000000,1997.00000000000,1997.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,47.54120698
21FLGFWFTBM970777,,1742C1,27.66470000000,-82.42970000000,5.00000000000,1997.00000000000,1997.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,47.65956561
21FLGFWFTBM970955,,1742C1,27.66520000000,-82.43070000000,5.00000000000,1997.00000000000,1997.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,153.14217877
21FLGFWFTBM971010,,1742C1,27.66480000000,-82.42700000000,5.00000000000,1997.00000000000,1997.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,101.43624335
21FLGFWFTBM971011,,1742C1,27.66570000000,-82.43030000000,5.00000000000,1997.00000000000,1997.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,136.30050554
21FLGFWFTBM971102,,1742C1,27.66630000000,-82.42870000000,5.00000000000,1997.00000000000,1997.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,102.83087867
21FLGFWFTBM980065,,1742C1,27.66630000000,-82.42580000000,5.00000000000,1998.00000000000,1998.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,36.82163206
21FLGFWFTBM980232,,1742C1,27.66250000000,-82.42420000000,5.00000000000,1998.00000000000,1998.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,167.76209639
21FLGFWFTBM980494,,1742C1,27.66450000000,-82.43080000000,5.00000000000,1998.00000000000,1998.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,84.38135691
21FLGFWFTBM980800,,1742C1,27.66770000000,-82.42650000000,5.00000000000,1998.00000000000,1998.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,182.81222240
21FLGFWFTBM981031,,1742C1,27.66750000000,-82.42720000000,5.00000000000,1998.00000000000,1998.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,171.78878337
21FLGFWFTBM990168,,1742C1,27.66770000000,-82.42650000000,5.00000000000,1999.00000000000,1999.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,182.81222240
21FLGFWFTBM990378,,1742C1,27.66580000000,-82.43080000000,5.00000000000,1999.00000000000,1999.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,186.63644731
21FLGFWFTBM990683,,1742C1,27.66750000000,-82.42670000000,5.00000000000,1999.00000000000,1999.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,163.99680150
21FLGFWFTBM990990,,1742C1,27.66550000000,-82.43100000000,5.00000000000,1999.00000000000,1999.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,194.92820270
21FLHILL00LMR091,,1742C1,27.66610000000,-82.43060000000,30.00000000000,2000.00000000000,2000.00000000000,,1.00000000000,0.00000000000,Curiosity Creek,HC34,7105.03526111000,3M,180.29751964
21FLGW  26913,SW2-SS-2029 UNKNOWN SMALL STREAM,1780,27.67403000000,-82.44815000000,20.00000000000,2005.00000000000,2005.00000000000,,1.00000000000,0.00000000000,,HC35,2790.33668475000,3M,0.61768493
21FLHILL585,Wildcat Creek/Stephens Creek S. at Stephens Rd.,1780,27.67500000000,-82.44670000000,1324.00000000000,2005.00000000000,2020.00000000000,,1.00000000000,0.00000000000,,HC35,2790.33668475000,3M,10.91101282
21FLTPA G2SW0102,Wildcat Creek S Branch@Stephens Rd,1780,27.67466000000,-82.44701000000,31.00000000000,2019.00000000000,2019.00000000000,Run 57,1.00000000000,0.00000000000,,HC35,2790.33668475000,3M,12.93714413
21FLGFWFTBM960152,,1780,27.67520000000,-82.46500000000,5.00000000000,1996.00000000000,1996.00000000000,,1.00000000000,0.00000000000,Wildcat Creek,HC36,4597.01465638000,3M,67.01026972
21FLGFWFTBM971100,,1780,27.68220000000,-82.44870000000,5.00000000000,1997.00000000000,1997.00000000000,,1.00000000000,0.00000000000,Wildcat Creek,HC36,4597.01465638000,3M,192.46658680
21FLGFWFTBM980234,,1779,27.68080000000,-82.44250000000,5.00000000000,1998.00000000000,1998.00000000000,,1.00000000000,0.00000000000,Wildcat Creek,HC36,4597.01465638000,3M,163.66101617
21FLTPA G2SW0112,Wildcat Creek N Branch@Scramble Dr,1780,27.67894000000,-82.45829000000,35.00000000000,2019.00000000000,2019.00000000000,Run 57,1.00000000000,0.00000000000,Wildcat Creek,HC36,4597.01465638000,3M,20.15719748
21FLGFWFTBM960043,,1771,27.69300000000,-82.46000000000,5.00000000000,1996.00000000000,1996.00000000000,,1.00000000000,0.00000000000,Sun City Slough,HC37,4946.68015904000,3M,12.66671127
21FLGFWFTBM960145,,1771,27.69220000000,-82.46100000000,5.00000000000,1996.00000000000,1996.00000000000,,1.00000000000,0.00000000000,Sun City Slough,HC37,4946.68015904000,3M,48.06049511
21FLGFWFTBM970070,,1742C1,27.69430000000,-82.45870000000,5.00000000000,1997.00000000000,1997.00000000000,Run 36,1.00000000000,0.00000000000,Sun City Slough,HC37,4946.68015904000,3M,154.00246704
21FLHILL586,Heritage Park Creek at Heritage Park off US 41 S of the LMR,1771,27.69276000000,-82.45983000000,1281.00000000000,2005.00000000000,2019.00000000000,,1.00000000000,0.00000000000,Sun City Slough,HC37,4946.68015904000,3M,17.38271081
21FLGFWFTBM010207081,,1742C1,27.69437000000,-82.45803000000,5.00000000000,2001.00000000000,2001.00000000000,,1.00000000000,0.00000000000,Sun City Slough,HC37,4946.68015904000,3M,165.42717854
21FLGFWFTBM010910011,,1742C1,27.69315000000,-82.45780000000,5.00000000000,2001.00000000000,2001.00000000000,,1.00000000000,0.00000000000,Sun City Slough,HC37,4946.68015904000,3M,28.16806835
21FLGFWFTBM011204021,,1742C1,27.69400000000,-82.45807000000,5.00000000000,2001.00000000000,2001.00000000000,,1.00000000000,0.00000000000,Sun City Slough,HC37,4946.68015904000,3M,125.98769538
21FLGFWFTBM970211,,1742C1,27.69420000000,-82.45780000000,5.00000000000,1997.00000000000,1997.00000000000,Run 36,1.00000000000,0.00000000000,Sun City Slough,HC37,4946.68015904000,3M,142.35428648
21FLGFWFTBM970213,,1742C1,27.69320000000,-82.45770000000,5.00000000000,1997.00000000000,1997.00000000000,Run 36,1.00000000000,0.00000000000,Sun City Slough,HC37,4946.68015904000,3M,31.61171918
21FLGW  22086,SW1-SS-2055 COCKROACH CREEK,1788,27.66801000000,-82.50320000000,20.00000000000,2004.00000000000,2004.00000000000,,1.00000000000,0.00000000000,Cockroach Creek,HC38,7384.43615319000,3M,17.02984251
21FLHILL584,Cockroach Creek at US 41,1788,27.66084000000,-82.50155000000,871.00000000000,2005.00000000000,2020.00000000000,,1.00000000000,0.00000000000,Cockroach Creek,HC38,7384.43615319000,3F,25.66384401
21FLTPA 2739390823006,TP11053S,1788,27.66086000000,-82.50153000000,237.00000000000,2011.00000000000,2016.00000000000,Run 44,1.00000000000,0.00000000000,Cockroach Creek,HC38,7384.43615319000,3F,22.69569639
21FLTPA G1SW0047,Cockroach Creek,1788,27.66086000000,-82.50152000000,0.00000000000,0.00000000000,0.00000000000,Run 54,0.00000000000,1.00000000000,Cockroach Creek,HC38,7384.43615319000,3F,22.04863453
21FLA   24010233,BCD-2 DRAINAGE CULVERT,1789,27.64040000000,-82.53110000000,4480.00000000000,1969.00000000000,1985.00000000000,,1.00000000000,0.00000000000,Piney Point Creek,HC39,17740.89830010000,3M,2.97350254
21FLGW  22068,SW1-SS-2003 UNNAMED SMALL STREAM,1789,27.65380000000,-82.51828000000,16.00000000000,2004.00000000000,2004.00000000000,,1.00000000000,0.00000000000,Piney Point Creek,HC39,17740.89830010000,3M,21.25246738
21FLGW  22081,SW1-SS-2038 UNNAMED SMALL STREAM,1789,27.64697000000,-82.53833000000,16.00000000000,2004.00000000000,2004.00000000000,,1.00000000000,0.00000000000,Piney Point Creek,HC39,17740.89830010000,3M,10.37424793
21FLMANA24010233,BCD-2 DRAINAGE CULVERT US41 TO PINEY PT CR,1789,27.64040000000,-82.53110000000,4480.00000000000,1969.00000000000,1985.00000000000,,1.00000000000,0.00000000000,Piney Point Creek,HC39,17740.89830010000,3M,2.97350254
21FLMANAPP1,PP1,1789,27.64555000000,-82.53706000000,585.00000000000,2011.00000000000,2014.00000000000,Run 45,1.00000000000,0.00000000000,Piney Point Creek,HC39,17740.89830010000,3M,36.57150394
21FLTPA G1SW0091,Piney Pt Creek @ County Line Rd,1789,27.64548000000,-82.53700000000,120.00000000000,2018.00000000000,2018.00000000000,Run 55,1.00000000000,0.00000000000,Piney Point Creek,HC39,17740.89830010000,3M,40.19071362
21FLGFWFTBA970122,,1566,28.01970000000,-82.64150000000,5.00000000000,1997.00000000000,1997.00000000000,,1.00000000000,0.00000000000,Boat Bayou,HC42,1751.94210621000,2,46.57642742
21FLGFWFTBM011013011,,1566,28.01773000000,-82.64342000000,5.00000000000,2001.00000000000,2001.00000000000,,1.00000000000,0.00000000000,Boat Bayou,HC42,1751.94210621000,2,105.10213642
21FLGFWFTBM990583,,1566,28.01970000000,-82.64250000000,5.00000000000,1999.00000000000,1999.00000000000,,1.00000000000,0.00000000000,Boat Bayou,HC42,1751.94210621000,2,135.11453419
112WRD  02301840,"TWENTY-NINTH ST DRAINAGE C AT 34TH ST, TAMPA FL",1584A1,27.95419000000,-82.42232000000,657.00000000000,1983.00000000000,1987.00000000000,,1.00000000000,0.00000000000,Multicolor Creek,HC46,914.37753683300,3M,14.76161177
21FLTPA 275714708225212,TP 439 - Ybor City Drain,1584A1,27.95408000000,-82.42256000000,364.00000000000,2006.00000000000,2006.00000000000,,1.00000000000,0.00000000000,Multicolor Creek,HC46,914.37753683300,3M,2.47249360
21FLGFWFTBD011124011,,1666A,27.83943000000,-82.39108000000,5.00000000000,2001.00000000000,2001.00000000000,,1.00000000000,0.00000000000,Gibsonton Creek,HC48,2573.70288017000,3M,77.52297612
21FLGFWFTBM980868,,1664,27.84220000000,-82.39400000000,5.00000000000,1998.00000000000,1998.00000000000,,1.00000000000,0.00000000000,Gibsonton Creek,HC48,2573.70288017000,3M,110.99565908
21FLGFWFTBM990235,,1664,27.84270000000,-82.39450000000,1.00000000000,1999.00000000000,1999.00000000000,,1.00000000000,0.00000000000,Gibsonton Creek,HC48,2573.70288017000,3M,185.06373059
21FLGFWFTBM970874,,1558D,27.82580000000,-82.39280000000,5.00000000000,1997.00000000000,1997.00000000000,,1.00000000000,0.00000000000,Dug Creek,HC49,2200.44379520000,3M,79.32861080
21FLHILL595,Dug Creek at US 41,1676A,27.82610000000,-82.38168000000,1594.00000000000,2005.00000000000,2020.00000000000,Run 40,1.00000000000,0.00000000000,Dug Creek,HC49,2200.44379520000,3M,16.21653755
21FLTPA 274934308222542,TP 448 - Dug Creek,1676A,27.82619000000,-82.38172000000,670.00000000000,2006.00000000000,2006.00000000000,Run 40,1.00000000000,0.00000000000,Dug Creek,HC49,2200.44379520000,3M,9.73655005
21FLHILL594,Kitchen Creek at US 41,1682,27.81923000000,-82.38252000000,1620.00000000000,2005.00000000000,2020.00000000000,,1.00000000000,0.00000000000,Kitchen Branch,HC50,1016.81493499000,3M,5.61871875
21FLTPA 2749090822257,TP11052E,1682,27.81928000000,-82.38253000000,341.00000000000,2011.00000000000,2011.00000000000,Run 45,1.00000000000,0.00000000000,Kitchen Branch,HC50,1016.81493499000,3M,0.55696118
21FLHILL593,Sims Branch at US 41 N of Pembroke Rd.,1691,27.80665000000,-82.38400000000,98.00000000000,2005.00000000000,2007.00000000000,Run 41,1.00000000000,0.00000000000,Sims Branch,HC51,1649.36372947000,3M,4.90197741
21FLGFWFTBM970056,,1558C,27.82270000000,-82.48980000000,5.00000000000,1997.00000000000,1997.00000000000,Run 42,1.00000000000,0.00000000000,Broad Creek,HC54,2211.08326507000,3M,198.36910826
21FLGFWFTBM980007,,1558C,27.82420000000,-82.48830000000,5.00000000000,1998.00000000000,1998.00000000000,Run 42,1.00000000000,0.00000000000,Broad Creek,HC54,2211.08326507000,3M,34.64070152
21FLGFWFTBM990239,,1558C,27.82250000000,-82.48770000000,5.00000000000,1999.00000000000,1999.00000000000,Run 42,1.00000000000,0.00000000000,Broad Creek,HC54,2211.08326507000,3M,1.25743605
21FLCHARCHV009,Burnt Store Marina entrance,2082B1,26.76131000000,-82.06128000000,3348.00000000000,1998.00000000000,2020.00000000000,,1.00000000000,0.00000000000,,LC01,3518.34197301000,3M,51.96498410
21FLFTM YUCCAPEN,Yucca Pen Creek @ Burnt Store Rd.,2082B,26.75799000000,-82.03843000000,512.00000000000,2012.00000000000,2017.00000000000,Run 46,1.00000000000,1.00000000000,Yucca Pen Creek,LC02,6989.08151999000,3F,36.11262388
21FLGW  40150,Z5-SS-5016 YUCCA PEN CREEK,2082B,26.75440000000,-82.04478000000,35.00000000000,2011.00000000000,2011.00000000000,Run 45,1.00000000000,1.00000000000,Yucca Pen Creek,LC02,6989.08151999000,3F,24.80922771
21FLGW  41039,Z5-SS-5016R YUCCA PEN CREEK,2082B,26.75454000000,-82.04460000000,35.00000000000,2011.00000000000,2011.00000000000,,1.00000000000,0.00000000000,Yucca Pen Creek,LC02,6989.08151999000,3F,19.14995514
21FLSFWMYUCCAPEN,YUCCA PEN CREEK CULVERTS AND SR-765 (BURNT STORE RD.),2082B,26.75833000000,-82.03833000000,42.00000000000,1993.00000000000,1994.00000000000,,1.00000000000,0.00000000000,Yucca Pen Creek,LC02,6989.08151999000,3F,68.49820620
21FLFTM CHARHB0094FTM,Yucca Flatwoods WQ-1,2082B2,26.75531000000,-82.05952000000,284.00000000000,2012.00000000000,2016.00000000000,Run 46,1.00000000000,0.00000000000,Yucca Pen Creek,LC02,6989.08151999000,3M,151.18970798
21FLFTM G2SD0015,Yucca Pen Marine @ N of Old Burntstore,2082B2,26.75307000000,-82.05482000000,117.00000000000,2016.00000000000,2016.00000000000,Run 53,1.00000000000,0.00000000000,Yucca Pen Creek,LC02,6989.08151999000,3M,20.01494929
21FLGW  53941,Z5-SS-12006 UNNAMED SMALL STREAM,2082C,26.74959000000,-82.02558000000,47.00000000000,2018.00000000000,2018.00000000000,Run 57,1.00000000000,1.00000000000,Durden Creek,LC03,9039.89637318000,3F,1.13144831
21FLEECOBURNTN,Old Burnt Store Rd North,2082C1,26.74789000000,-82.05463000000,1290.00000000000,2006.00000000000,2010.00000000000,Run 51,1.00000000000,0.00000000000,Durden Creek,LC03,9039.89637318000,3M,113.38690128
21FLEECOBURNTS,Old Burnt Store Rd South,2082C1,26.74346000000,-82.05473000000,3799.00000000000,2006.00000000000,2020.00000000000,Run 51,1.00000000000,0.00000000000,Durden Creek,LC03,9039.89637318000,3M,46.10621511
21FLFTM CHARHB0095FTM,Yucca Flatwoods WQ-2,2082C2,26.74379000000,-82.06056000000,259.00000000000,2012.00000000000,2014.00000000000,Run 46,1.00000000000,0.00000000000,Durden Creek,LC03,9039.89637318000,2,38.32882435
21FLA   28020242,"CRYSTAL LAKE, N CAPE CORAL",2082C1,26.72360000000,-82.06610000000,18.00000000000,1998.00000000000,1998.00000000000,,1.00000000000,0.00000000000,,LC04,1565.18363655000,3M,191.66495228
112WRD  264113082040600,SITE 61 ESTUARY                PINE ISLAND CEN,2065F,26.68729000000,-82.06815000000,49.00000000000,1984.00000000000,1985.00000000000,,1.00000000000,0.00000000000,,LC06,948.59207706900,2,181.62814521
CHNEPMP 224_024,,2065F,26.68242000000,-82.07340000000,23.00000000000,2004.00000000000,2004.00000000000,Run 47,1.00000000000,0.00000000000,,LC06,948.59207706900,2,67.57236382
112WRD  263921082041100,SITE 22 ESTURAY                PINE ISLAND CEN,2065F,26.65618000000,-82.06954000000,34.00000000000,1984.00000000000,1984.00000000000,,1.00000000000,0.00000000000,,LC07,1143.50398330000,2,140.88992971
CHNEPMP 290_135,,2065F,26.65793000000,-82.06753000000,21.00000000000,2013.00000000000,2013.00000000000,Run 50,1.00000000000,0.00000000000,,LC07,1143.50398330000,2,27.89897920
112WRD  263901082033400,SITE 56 SALT WATER SPREADER    PINE ISLAND CEN,2082C1,26.65063000000,-82.05926000000,34.00000000000,1984.00000000000,1984.00000000000,,1.00000000000,0.00000000000,,LC08,2164.93460451000,3M,41.43857804
112WRD  263929082033000,SITE 55 FRESH WATER SPREADER   PINE ISLAND CEN,2082C1,26.65841000000,-82.05815000000,32.00000000000,1984.00000000000,1984.00000000000,,1.00000000000,0.00000000000,,LC08,2164.93460451000,3M,92.25404051
21FLEECOAB74867,Caloosahatchee River Grid # 422,3240A,26.61579000000,-81.92122000000,22.00000000000,2005.00000000000,2005.00000000000,Run 44,1.00000000000,0.00000000000,,LC17,3723.55969110000,3M,39.30215506
21FLEECOAC48750,Caloosahatchee River Grid #422,3240A1,26.60768000000,-81.92279000000,24.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,,LC17,3723.55969110000,3M,155.31799381
21FLEECOAC48751,Caloosahatchee River Grid #422 Bottom,3240A1,26.60768000000,-81.92279000000,5.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,,LC17,3723.55969110000,3M,155.31799381
CHNEPTCR422,CHNEP422POR,3240A,26.61667000000,-81.93333000000,163.00000000000,2004.00000000000,2005.00000000000,,1.00000000000,0.00000000000,,LC17,3723.55969110000,3M,178.30277046
CHNEPTCR423,CHNEP423POR,3240A,26.61667000000,-81.91667000000,113.00000000000,2002.00000000000,2005.00000000000,,1.00000000000,0.00000000000,,LC17,3723.55969110000,3M,29.59480323
21FLEECOAB46864,Caloosahatchee River Grid #434 Sur,3240A,26.64397000000,-81.90057000000,22.00000000000,2003.00000000000,2003.00000000000,Run 44,1.00000000000,0.00000000000,,LC19,2945.38764307000,3M,169.13985178
21FLEECOAB89099,Caloosahatchee River Grid # 434,3240A1,26.64476000000,-81.90812000000,22.00000000000,2006.00000000000,2006.00000000000,Run 44,1.00000000000,0.00000000000,,LC19,2945.38764307000,3M,73.77147790
21FLEECOAC24068,Caloosahatchee River Grid #441,3240A1,26.65125000000,-81.89984000000,24.00000000000,2008.00000000000,2008.00000000000,Run 44,1.00000000000,0.00000000000,,LC19,2945.38764307000,3M,166.33097999
CHNEPTCR435,CHNEP435POR,3240A,26.65000000000,-81.90000000000,264.00000000000,2003.00000000000,2005.00000000000,,1.00000000000,0.00000000000,,LC19,2945.38764307000,3M,155.78322120
112WRD  263926081533600,"MOUTH OF HANCOCK CREEK NEAR FT MYERS, FL",3240E1,26.65711000000,-81.89320000000,20.00000000000,2018.00000000000,2018.00000000000,Run 57,1.00000000000,0.00000000000,Hancock Creek/Yellow Fever Creek,LC20,17597.55124180000,3M,42.83648570
112WRD  264001081534800,YELLOW FEVER CK AT PONDELL RD NEAR FT MYERS FL,3240E1,26.66729000000,-81.89648000000,6.00000000000,1975.00000000000,1975.00000000000,,1.00000000000,0.00000000000,Hancock Creek/Yellow Fever Creek,LC20,17597.55124180000,3M,36.77270348
112WRD  264006081534400,"HANCOCK CREEK AT PONDELLA ROAD, NORTH FT MYERS, FL",3240E1,26.66696000000,-81.89644000000,130.00000000000,2018.00000000000,2020.00000000000,Run 56,1.00000000000,0.00000000000,Hancock Creek/Yellow Fever Creek,LC20,17597.55124180000,3M,30.27172675
112WRD  264041081550700,HANCOCK CREEK AT SR 78 NEAR FT MYERS FL,3240E1,26.67840000000,-81.91842000000,6.00000000000,1975.00000000000,1975.00000000000,Run 37,1.00000000000,0.00000000000,Hancock Creek/Yellow Fever Creek,LC20,17597.55124180000,3M,51.11695189
21FLA   28020198,HANCOCK CK. AT BARRET RD/N. FT MYERS,3240E1,26.67500000000,-81.91250000000,16.00000000000,1992.00000000000,1992.00000000000,,1.00000000000,0.00000000000,Hancock Creek/Yellow Fever Creek,LC20,17597.55124180000,3M,4.35384915
21FLEECO16-3GR,HANCOCK CREEK- HB Pkwy,3240E1,26.65997000000,-81.89770000000,8785.00000000000,1992.00000000000,2020.00000000000,,1.00000000000,0.00000000000,Hancock Creek/Yellow Fever Creek,LC20,17597.55124180000,3M,28.26161564
21FLEECOAB94377,Caloosahatchee River Grid # 447,3240E1,26.66751000000,-81.89698000000,24.00000000000,2006.00000000000,2006.00000000000,Run 44,1.00000000000,0.00000000000,Hancock Creek/Yellow Fever Creek,LC20,17597.55124180000,3M,4.01794232
21FLEECOAC07653,Caloosahatchee River Grid # 441,3240E1,26.65750000000,-81.89437000000,24.00000000000,2007.00000000000,2007.00000000000,Run 44,1.00000000000,0.00000000000,Hancock Creek/Yellow Fever Creek,LC20,17597.55124180000,3M,38.57524098
21FLFTM 28020198,HANCOCK CK. AT BARRET RD/N. FT MYERS,3240E1,26.67500000000,-81.91250000000,143.00000000000,2013.00000000000,2013.00000000000,,1.00000000000,0.00000000000,Hancock Creek/Yellow Fever Creek,LC20,17597.55124180000,3M,4.35384915
21FLFTM 28020337FTM,YELLOW FEVER CREEK SR 78,3240E,26.68142000000,-81.91006000000,31.00000000000,2005.00000000000,2007.00000000000,,1.00000000000,1.00000000000,Hancock Creek/Yellow Fever Creek,LC20,17597.55124180000,3M,12.88978477
21FLFTM CALUSA0025FTM,Hancock Creek @ Pondella Rd.,3240E1,26.66710000000,-81.89645000000,2048.00000000000,2011.00000000000,2018.00000000000,Run 44,1.00000000000,1.00000000000,Hancock Creek/Yellow Fever Creek,LC20,17597.55124180000,3M,33.69414853
21FLFTM CALUSA0053FTM,Hancock Creek @ Hancock Bridge Parkway,3240E1,26.65991000000,-81.89757000000,143.00000000000,2013.00000000000,2013.00000000000,,1.00000000000,0.00000000000,Hancock Creek/Yellow Fever Creek,LC20,17597.55124180000,3M,20.58563618
21FLFTM CALUSA0063FTM,"Hancock Creek 150 m east of Barrett Rd., Cape Coral",3240E1,26.67511000000,-81.91081000000,26.00000000000,2013.00000000000,2013.00000000000,Run 50,1.00000000000,0.00000000000,Hancock Creek/Yellow Fever Creek,LC20,17597.55124180000,3M,18.94477844
21FLFTM G3SD0130,Hancock Creek @ Hancock Bridge Parkway,3240E1,26.66736000000,-81.89651000000,627.00000000000,2018.00000000000,2020.00000000000,Run 55,1.00000000000,0.00000000000,Hancock Creek/Yellow Fever Creek,LC20,17597.55124180000,3M,36.10057087
21FLGW  10307,SFD-LS-1036 YELLOW FEVER CREEK,3240E1,26.67876000000,-81.90514000000,29.00000000000,2001.00000000000,2001.00000000000,,1.00000000000,0.00000000000,Hancock Creek/Yellow Fever Creek,LC20,17597.55124180000,3M,11.08192401
21FLSFWMHANCOKCR,HANCOCK CREEK BRIDGE AND SR-78A,3240E1,26.66778000000,-81.89583000000,53.00000000000,1993.00000000000,1994.00000000000,,1.00000000000,0.00000000000,Hancock Creek/Yellow Fever Creek,LC20,17597.55124180000,3M,114.05458466
112WRD  264147081551200,YELLOW FEVER CREEK AT LITTLETON ROAD,3240E,26.69674000000,-81.91981000000,6.00000000000,1975.00000000000,1975.00000000000,,1.00000000000,0.00000000000,Hancock Creek/Yellow Fever Creek,LC20,17597.55124180000,3F,55.03789850
